listing_id,tower_number,unit_category,unit_number,floor_area_sqft,listing_status,client_id,price,month,price_per_sqft,is_sold,segment_id,segment_name,segment_label,country,region,client_type,acquisition_purpose,loan_applied
190064,19,Apartment,10,747.71,Available,,184861.04,2025-11-01,247.23628144601517,False,,,,,,,,
190074,19,Apartment,11,1869.93,Sold,C1632,587752.9,2025-11-01,314.3181295556518,True,S2,Domestic Investors,S2 - Domestic Investors,USA,California,Individual,Investment,Yes
190115,19,Apartment,16,1711.98,Sold,C1624,494772.35,2025-11-01,289.0059171252,True,S4,Domestic Financed Home Buyers,S4 - Domestic Financed Home Buyers,USA,California,Individual,Personal Use,Yes
190121,19,Apartment,16,1711.98,Sold,C0167,419974.59,2025-11-01,245.31512634493396,True,S3,International Buyers,S3 - International Buyers,UK,Scotland,Individual,Personal Use,Yes
190141,19,Apartment,19,1697.73,Sold,C0102,546860.26,2025-11-01,322.11262097035456,True,S2,Domestic Investors,S2 - Domestic Investors,USA,California,Individual,Investment,Yes
190251,19,Office,29,1657.84,Sold,C0265,629727.03,2025-11-01,379.84789243835354,True,S3,International Buyers,S3 - International Buyers,Belgium,Flanders,Corporate,Personal Use,No
190270,19,Apartment,31,1089.64,Sold,C1973,294188.66,2025-11-01,269.98702323703236,True,S4,Domestic Financed Home Buyers,S4 - Domestic Financed Home Buyers,USA,Washington,Corporate,Personal Use,Yes
190372,19,Apartment,42,1137.59,Sold,C1010,349796.52,2025-11-01,307.4890953682786,True,S3,International Buyers,S3 - International Buyers,Mexico,Jalisco,Individual,Personal Use,No
190431,19,Apartment,50,1227.01,Sold,C1839,328156.51,2025-11-01,267.4440387608903,True,S2,Domestic Investors,S2 - Domestic Investors,USA,California,Individual,Investment,No
200049,20,Apartment,5,802.5,Sold,C1844,269776.61,2025-11-01,336.170230529595,True,S1,Domestic Cash Home Buyers,S1 - Domestic Cash Home Buyers,USA,Ohio,Individual,Personal Use,No
200116,20,Apartment,16,645.44,Sold,C0806,214742.16,2025-11-01,332.706618740704,True,S3,International Buyers,S3 - International Buyers,France,Ile-de-France,Individual,Personal Use,No
200145,20,Office,18,1868.01,Sold,C0117,566409.84,2025-11-01,303.21563589060014,True,S3,International Buyers,S3 - International Buyers,UK,Scotland,Individual,Investment,No
200164,20,Apartment,18,1868.01,Sold,C0182,642233.35,2025-11-01,343.8061627079084,True,S3,International Buyers,S3 - International Buyers,Germany,North Rhine-Westphalia,Individual,Investment,Yes
200182,20,Apartment,19,759.72,Sold,C1683,223726.64,2025-11-01,294.4856526088559,True,S2,Domestic Investors,S2 - Domestic Investors,USA,Oregon,Individual,Investment,No
200246,20,Apartment,30,1703.94,Available,,569890.18,2025-11-01,334.45437045905373,False,,,,,,,,
200255,20,Apartment,30,1703.94,Sold,C1426,503479.89,2025-11-01,295.4798232332124,True,S1,Domestic Cash Home Buyers,S1 - Domestic Cash Home Buyers,USA,Washington,Individual,Personal Use,No
200262,20,Apartment,30,1703.94,Sold,C0153,570549.18,2025-11-01,334.8411211662383,True,S1,Domestic Cash Home Buyers,S1 - Domestic Cash Home Buyers,USA,California,Individual,Personal Use,No
200270,20,Office,31,1414.44,Available,,432022.48,2025-11-01,305.43711999095046,False,,,,,,,,
200288,20,Apartment,32,1630.81,Available,,505190.92,2025-11-01,309.7791404271497,False,,,,,,,,
200330,20,Apartment,36,1484.99,Sold,C1086,464470.15,2025-11-01,312.7766180243638,True,S4,Domestic Financed Home Buyers,S4 - Domestic Financed Home Buyers,USA,Colorado,Individual,Personal Use,Yes
200340,20,Apartment,37,632.35,Available,,205480.89,2025-11-01,324.9480351071401,False,,,,,,,,
200408,20,Apartment,46,1227.49,Sold,C1780,375996.1,2025-11-01,306.312963853066,True,S2,Domestic Investors,S2 - Domestic Investors,USA,Utah,Individual,Investment,No
200426,20,Apartment,48,860.8,Available,,245686.16,2025-11-01,285.4160780669145,False,,,,,,,,
200501,20,Office,58,1208.52,Sold,C0904,391528.7,2025-11-01,323.97370337272037,True,S3,International Buyers,S3 - International Buyers,Russia,Saint Petersburg,Individual,Personal Use,Yes
1006,1,Apartment,6,736.63,Sold,C0121,198841.7,2025-12-01,269.93429537216787,True,S1,Domestic Cash Home Buyers,S1 - Domestic Cash Home Buyers,USA,Nevada,Individual,Personal Use,No
1008,1,Office,8,775.69,Sold,C0058,246050.4,2025-12-01,317.20197501579236,True,S2,Domestic Investors,S2 - Domestic Investors,USA,California,Corporate,Investment,Yes
2019,2,Apartment,19,649.8,Sold,C0007,177555.06,2025-12-01,273.24570637119115,True,S3,International Buyers,S3 - International Buyers,Canada,Quebec,Individual,Investment,No
3003,3,Apartment,3,675.19,Sold,C0112,233142.8,2025-12-01,345.29954531317105,True,S2,Domestic Investors,S2 - Domestic Investors,USA,California,Individual,Investment,Yes
3044,3,Apartment,44,720.38,Sold,C0007,197869.36,2025-12-01,274.673588939171,True,S3,International Buyers,S3 - International Buyers,Canada,Quebec,Individual,Investment,No
4019,4,Apartment,19,733.19,Sold,C0162,226578.51,2025-12-01,309.03109698713837,True,S1,Domestic Cash Home Buyers,S1 - Domestic Cash Home Buyers,USA,California,Individual,Personal Use,No
5037,5,Apartment,37,606.33,Available,,147343.69,2025-12-01,243.00907096795473,False,,,,,,,,
10041,1,Apartment,5,753.87,Sold,C0835,224039.9,2025-12-01,297.186384920477,True,S4,Domestic Financed Home Buyers,S4 - Domestic Financed Home Buyers,USA,California,Individual,Personal Use,Yes
10061,1,Apartment,8,763.88,Available,,255059.25,2025-12-01,333.8996308320679,False,,,,,,,,
10064,1,Apartment,8,763.88,Available,,267545.27,2025-12-01,350.2451563072734,False,,,,,,,,
10200,1,Office,24,1146.11,Sold,C0525,371108.69,2025-12-01,323.7984922913159,True,S4,Domestic Financed Home Buyers,S4 - Domestic Financed Home Buyers,USA,Arizona,Individual,Personal Use,Yes
10212,1,Apartment,24,1146.11,Sold,C0666,332901.57,2025-12-01,290.46214586732515,True,S2,Domestic Investors,S2 - Domestic Investors,USA,California,Individual,Investment,No
10239,1,Apartment,27,725.12,Sold,C1284,212299.67,2025-12-01,292.7786711165049,True,S1,Domestic Cash Home Buyers,S1 - Domestic Cash Home Buyers,USA,California,Individual,Personal Use,No
10252,1,Office,29,757.2,Sold,C0908,280255.58,2025-12-01,370.12094558901214,True,S4,Domestic Financed Home Buyers,S4 - Domestic Financed Home Buyers,USA,California,Individual,Personal Use,Yes
10276,1,Apartment,30,753.29,Sold,C1756,217191.25,2025-12-01,288.32355400974393,True,S1,Domestic Cash Home Buyers,S1 - Domestic Cash Home Buyers,USA,Utah,Individual,Personal Use,No
10325,1,Apartment,34,1469.14,Available,,419517.32,2025-12-01,285.5529901847339,False,,,,,,,,
10345,1,Apartment,37,758.3,Sold,C0701,212665.55,2025-12-01,280.45041540287485,True,S3,International Buyers,S3 - International Buyers,UK,England,Individual,Investment,No
10380,1,Apartment,43,1159.2,Available,,380589.52,2025-12-01,328.32084195997237,False,,,,,,,,
20023,2,Apartment,3,645.84,Sold,C0235,194560.69,2025-12-01,301.25215223584786,True,S1,Domestic Cash Home Buyers,S1 - Domestic Cash Home Buyers,USA,California,Individual,Personal Use,No
20056,2,Apartment,6,967.84,Sold,C0739,276986.59,2025-12-01,286.1904756984626,True,S1,Domestic Cash Home Buyers,S1 - Domestic Cash Home Buyers,USA,California,Individual,Personal Use,No
20063,2,Apartment,8,715.54,Sold,C1763,228175.89,2025-12-01,318.88628168935355,True,S1,Domestic Cash Home Buyers,S1 - Domestic Cash Home Buyers,USA,New York,Individual,Personal Use,No
20066,2,Apartment,8,715.54,Available,,193247.56,2025-12-01,270.0723369762697,False,,,,,,,,
20080,2,Apartment,10,788.79,Sold,C0421,247002.06,2025-12-01,313.14045563457955,True,S3,International Buyers,S3 - International Buyers,Germany,Hesse,Individual,Investment,Yes
20105,2,Apartment,12,1610.5,Sold,C1451,483688.37,2025-12-01,300.33428748835763,True,S1,Domestic Cash Home Buyers,S1 - Domestic Cash Home Buyers,USA,California,Individual,Personal Use,No
20108,2,Apartment,13,782.33,Sold,C1316,254517.05,2025-12-01,325.33208492579854,True,S4,Domestic Financed Home Buyers,S4 - Domestic Financed Home Buyers,USA,Colorado,Individual,Personal Use,Yes
20114,2,Apartment,14,1296.39,Available,,364395.62,2025-12-01,281.08487415052565,False,,,,,,,,
20116,2,Apartment,14,1296.39,Sold,C0494,379142.42,2025-12-01,292.46015473738606,True,S4,Domestic Financed Home Buyers,S4 - Domestic Financed Home Buyers,USA,California,Individual,Personal Use,Yes
20121,2,Apartment,15,1603.33,Available,,545362.91,2025-12-01,340.1438942700505,False,,,,,,,,
20123,2,Apartment,15,1603.33,Sold,C1944,484411.77,2025-12-01,302.1285512028092,True,S2,Domestic Investors,S2 - Domestic Investors,USA,California,Individual,Investment,No
20147,2,Apartment,17,1397.4,Sold,C0647,421336.89,2025-12-01,301.51487762988404,True,S1,Domestic Cash Home Buyers,S1 - Domestic Cash Home Buyers,USA,California,Individual,Personal Use,No
20196,2,Apartment,22,653.41,Available,,187153.56,2025-12-01,286.4259194074165,False,,,,,,,,
20218,2,Apartment,24,785.12,Sold,C1697,191362.48,2025-12-01,243.7366007744039,True,S3,International Buyers,S3 - International Buyers,Belgium,Brussels,Individual,Personal Use,No
20237,2,Apartment,26,1577.79,Sold,C1369,581627.97,2025-12-01,368.6345901545833,True,S3,International Buyers,S3 - International Buyers,France,Brittany,Individual,Personal Use,Yes
20248,2,Apartment,27,1211.51,Sold,C1328,338051.96,2025-12-01,279.0335696775099,True,S1,Domestic Cash Home Buyers,S1 - Domestic Cash Home Buyers,USA,Washington,Individual,Personal Use,No
20262,2,Apartment,31,629.92,Available,,213840.74,2025-12-01,339.4728536957074,False,,,,,,,,
20275,2,Apartment,33,931.4,Sold,C0339,323223.26,2025-12-01,347.0294824994632,True,S2,Domestic Investors,S2 - Domestic Investors,USA,Utah,Individual,Investment,No
20353,2,Apartment,42,786.45,Sold,C1723,234308.2,2025-12-01,297.93146417445485,True,S3,International Buyers,S3 - International Buyers,Canada,Quebec,Individual,Personal Use,Yes
20470,2,Apartment,55,579.26,Sold,C0495,170336.43,2025-12-01,294.0586783137106,True,S2,Domestic Investors,S2 - Domestic Investors,USA,California,Individual,Investment,No
20487,2,Apartment,57,789.52,Sold,C0031,236588.93,2025-12-01,299.66173117843755,True,S4,Domestic Financed Home Buyers,S4 - Domestic Financed Home Buyers,USA,Nevada,Individual,Personal Use,Yes
20489,2,Apartment,57,789.52,Sold,C0327,227269.77,2025-12-01,287.85815432161314,True,S3,International Buyers,S3 - International Buyers,UK,Scotland,Individual,Personal Use,No
30008,3,Apartment,1,689.75,Sold,C1089,199928.99,2025-12-01,289.85718013773106,True,S4,Domestic Financed Home Buyers,S4 - Domestic Financed Home Buyers,USA,Utah,Individual,Personal Use,Yes
30043,3,Apartment,5,701.19,Sold,C1371,240775.59,2025-12-01,343.381380225046,True,S3,International Buyers,S3 - International Buyers,UK,England,Individual,Personal Use,Yes
30093,3,Apartment,9,1125.84,Sold,C1260,340383.54,2025-12-01,302.3374014069495,True,S1,Domestic Cash Home Buyers,S1 - Domestic Cash Home Buyers,USA,California,Individual,Personal Use,No
30110,3,Office,10,784.09,Sold,C1683,229122.78,2025-12-01,292.21489879988263,True,S2,Domestic Investors,S2 - Domestic Investors,USA,Oregon,Individual,Investment,No
30179,3,Office,19,1602.22,Sold,C0952,548316.4,2025-12-01,342.2229157044601,True,S1,Domestic Cash Home Buyers,S1 - Domestic Cash Home Buyers,USA,Oregon,Individual,Personal Use,No
30202,3,Apartment,21,1122.15,Sold,C1693,326871.64,2025-12-01,291.2905048344695,True,S3,International Buyers,S3 - International Buyers,Belgium,Flanders,Individual,Personal Use,No
30228,3,Apartment,26,923.9,Sold,C1985,290397.87,2025-12-01,314.3174261283689,True,S3,International Buyers,S3 - International Buyers,UK,Scotland,Individual,Personal Use,Yes
30231,3,Apartment,27,1117.14,Available,,348620.64,2025-12-01,312.0653096299479,False,,,,,,,,
30269,3,Apartment,29,666.0,Sold,C0298,201414.57,2025-12-01,302.4242792792793,True,S1,Domestic Cash Home Buyers,S1 - Domestic Cash Home Buyers,USA,Oregon,Individual,Personal Use,No
30294,3,Office,36,733.45,Sold,C1099,223416.12,2025-12-01,304.60988479105595,True,S1,Domestic Cash Home Buyers,S1 - Domestic Cash Home Buyers,USA,Colorado,Individual,Personal Use,No
30307,3,Office,37,659.12,Sold,C0818,177964.95,2025-12-01,270.00386879475667,True,S1,Domestic Cash Home Buyers,S1 - Domestic Cash Home Buyers,USA,Colorado,Corporate,Personal Use,No
30335,3,Apartment,41,965.5,Available,,246752.31,2025-12-01,255.56945624029,False,,,,,,,,
30354,3,Apartment,44,673.86,Available,,229430.73,2025-12-01,340.4723978274419,False,,,,,,,,
30365,3,Apartment,45,1598.85,Sold,C1901,478845.33,2025-12-01,299.4935922694437,True,S3,International Buyers,S3 - International Buyers,Canada,British Columbia,Individual,Personal Use,No
30377,3,Apartment,46,1599.81,Sold,C0002,451305.59,2025-12-01,282.0994930648015,True,S1,Domestic Cash Home Buyers,S1 - Domestic Cash Home Buyers,USA,California,Individual,Personal Use,No
30396,3,Apartment,48,783.39,Available,,226226.94,2025-12-01,288.77945850725695,False,,,,,,,,
30432,3,Apartment,50,713.67,Sold,C0001,223479.12,2025-12-01,313.14069527933077,True,S4,Domestic Financed Home Buyers,S4 - Domestic Financed Home Buyers,USA,California,Individual,Personal Use,Yes
40044,4,Apartment,4,783.03,Sold,C0353,219176.28,2025-12-01,279.90789624918585,True,S1,Domestic Cash Home Buyers,S1 - Domestic Cash Home Buyers,USA,Arizona,Individual,Personal Use,No
40129,4,Apartment,15,760.39,Sold,C1493,241793.69,2025-12-01,317.9864148660556,True,S4,Domestic Financed Home Buyers,S4 - Domestic Financed Home Buyers,USA,Washington,Individual,Personal Use,Yes
40144,4,Apartment,18,1294.91,Available,,331484.76,2025-12-01,255.9905784958028,False,,,,,,,,
40161,4,Apartment,20,1609.62,Available,,493358.4,2025-12-01,306.50613188205915,False,,,,,,,,
40181,4,Apartment,22,737.92,Sold,C0113,221931.4,2025-12-01,300.75265611448395,True,S2,Domestic Investors,S2 - Domestic Investors,USA,Utah,Individual,Investment,No
40249,4,Apartment,30,1307.35,Sold,C0384,366344.49,2025-12-01,280.21913795081656,True,S4,Domestic Financed Home Buyers,S4 - Domestic Financed Home Buyers,USA,California,Individual,Personal Use,Yes
40266,4,Apartment,31,793.1,Available,,215499.41,2025-12-01,271.71782877316855,False,,,,,,,,
40298,4,Apartment,34,795.1,Sold,C0895,226963.84,2025-12-01,285.4532008552383,True,S2,Domestic Investors,S2 - Domestic Investors,USA,Arizona,Individual,Investment,Yes
40300,4,Office,35,777.82,Sold,C1748,187305.08,2025-12-01,240.80774472242933,True,S4,Domestic Financed Home Buyers,S4 - Domestic Financed Home Buyers,USA,California,Individual,Personal Use,Yes
50025,5,Apartment,5,821.43,Sold,C1165,272621.22,2025-12-01,331.88612541543404,True,S3,International Buyers,S3 - International Buyers,Russia,Moscow Oblast,Individual,Personal Use,No
50109,5,Apartment,13,791.13,Sold,C0943,228756.4,2025-12-01,289.15146688913325,True,S3,International Buyers,S3 - International Buyers,Canada,Manitoba,Individual,Investment,No
50140,5,Apartment,18,1267.03,Sold,C1358,383350.47,2025-12-01,302.5583214288533,True,S1,Domestic Cash Home Buyers,S1 - Domestic Cash Home Buyers,USA,Texas,Individual,Personal Use,No
50232,5,Apartment,31,1008.52,Sold,C0786,316398.13,2025-12-01,313.7251913695316,True,S2,Domestic Investors,S2 - Domestic Investors,USA,California,Individual,Investment,No
50241,5,Apartment,32,1051.39,Sold,C1510,356271.34,2025-12-01,338.85745536860725,True,S1,Domestic Cash Home Buyers,S1 - Domestic Cash Home Buyers,USA,California,Corporate,Personal Use,No
50263,5,Apartment,35,605.55,Sold,C1097,223340.65,2025-12-01,368.8228057138139,True,S3,International Buyers,S3 - International Buyers,Canada,Alberta,Individual,Personal Use,Yes
50277,5,Apartment,36,627.56,Sold,C1528,174036.19,2025-12-01,277.3219931161961,True,S3,International Buyers,S3 - International Buyers,Germany,Hamburg,Individual,Personal Use,Yes
50343,5,Apartment,44,806.03,Available,,240727.61,2025-12-01,298.6583749984492,False,,,,,,,,
50366,5,Apartment,44,806.03,Sold,C1521,226621.01,2025-12-01,281.1570413011923,True,S1,Domestic Cash Home Buyers,S1 - Domestic Cash Home Buyers,USA,Nevada,Individual,Personal Use,No
50381,5,Apartment,46,1272.95,Sold,C0381,315056.1,2025-12-01,247.5007659373895,True,S4,Domestic Financed Home Buyers,S4 - Domestic Financed Home Buyers,USA,California,Individual,Personal Use,Yes
50401,5,Apartment,47,1241.14,Sold,C0582,387349.97,2025-12-01,312.0920846963275,True,S2,Domestic Investors,S2 - Domestic Investors,USA,Washington,Individual,Investment,Yes
50417,5,Apartment,48,788.04,Available,,240777.19,2025-12-01,305.5393000355312,False,,,,,,,,
50423,5,Apartment,48,788.04,Sold,C0130,245774.19,2025-12-01,311.8803487132633,True,S4,Domestic Financed Home Buyers,S4 - Domestic Financed Home Buyers,USA,Nevada,Individual,Personal Use,Yes
50434,5,Apartment,50,1261.07,Available,,354560.73,2025-12-01,281.15864305708646,False,,,,,,,,
50447,5,Apartment,52,1755.18,Sold,C0192,600255.95,2025-12-01,341.99110632527714,True,S3,International Buyers,S3 - International Buyers,Belgium,Brussels,Individual,Investment,Yes
60070,6,Apartment,7,1075.42,Sold,C1432,272177.18,2025-12-01,253.08919305945582,True,S1,Domestic Cash Home Buyers,S1 - Domestic Cash Home Buyers,USA,Utah,Individual,Personal Use,No
60071,6,Apartment,7,1075.42,Available,,355403.13,2025-12-01,330.47844563054434,False,,,,,,,,
60139,6,Apartment,12,1678.17,Sold,C0889,525586.98,2025-12-01,313.1905468456712,True,S2,Domestic Investors,S2 - Domestic Investors,USA,Nevada,Individual,Investment,Yes
60158,6,Office,13,581.47,Sold,C0205,208297.48,2025-12-01,358.225669424046,True,S3,International Buyers,S3 - International Buyers,Mexico,Puebla,Individual,Personal Use,Yes
60185,6,Apartment,17,1502.18,Available,,360572.24,2025-12-01,240.03264588797612,False,,,,,,,,
60215,6,Apartment,20,1897.17,Sold,C0256,574185.82,2025-12-01,302.65385811498174,True,S4,Domestic Financed Home Buyers,S4 - Domestic Financed Home Buyers,USA,California,Individual,Personal Use,Yes
60219,6,Apartment,20,1897.17,Sold,C0291,526760.59,2025-12-01,277.6559770605691,True,S1,Domestic Cash Home Buyers,S1 - Domestic Cash Home Buyers,USA,Nevada,Individual,Personal Use,No
60260,6,Office,27,830.65,Available,,249999.7,2025-12-01,300.968759405285,False,,,,,,,,
60305,6,Office,33,1131.0,Sold,C0523,267225.51,2025-12-01,236.2736604774536,True,S1,Domestic Cash Home Buyers,S1 - Domestic Cash Home Buyers,USA,Colorado,Individual,Personal Use,No
60317,6,Apartment,35,999.85,Sold,C1288,255065.59,2025-12-01,255.10385557833675,True,S3,International Buyers,S3 - International Buyers,Belgium,Wallonia,Individual,Personal Use,No
60322,6,Apartment,35,999.85,Sold,C0933,314903.31,2025-12-01,314.95055258288744,True,S1,Domestic Cash Home Buyers,S1 - Domestic Cash Home Buyers,USA,California,Individual,Personal Use,No
60354,6,Apartment,40,1640.68,Sold,C1388,483705.16,2025-12-01,294.81992832240286,True,S1,Domestic Cash Home Buyers,S1 - Domestic Cash Home Buyers,USA,Washington,Individual,Personal Use,No
60368,6,Apartment,41,940.72,Available,,291458.17,2025-12-01,309.8245705417127,False,,,,,,,,
60394,6,Apartment,47,550.99,Sold,C1578,169119.0,2025-12-01,306.9366050200548,True,S2,Domestic Investors,S2 - Domestic Investors,USA,California,Individual,Investment,No
70022,7,Apartment,5,1144.09,Sold,C0182,338846.39,2025-12-01,296.1710966794571,True,S3,International Buyers,S3 - International Buyers,Germany,North Rhine-Westphalia,Individual,Investment,Yes
70053,7,Apartment,9,926.11,Sold,C1058,289279.39,2025-12-01,312.3596441027524,True,S3,International Buyers,S3 - International Buyers,Germany,Bavaria,Individual,Personal Use,Yes
70069,7,Apartment,10,1495.37,Sold,C1602,469951.83,2025-12-01,314.2712706554231,True,S2,Domestic Investors,S2 - Domestic Investors,USA,Nevada,Individual,Investment,No
70093,7,Apartment,13,604.6,Sold,C1988,190112.97,2025-12-01,314.4442110486272,True,S4,Domestic Financed Home Buyers,S4 - Domestic Financed Home Buyers,USA,California,Individual,Personal Use,Yes
70159,7,Apartment,19,751.07,Sold,C1479,237334.62,2025-12-01,315.99533998162616,True,S2,Domestic Investors,S2 - Domestic Investors,USA,California,Individual,Investment,No
70171,7,Apartment,19,751.07,Sold,C1727,229319.93,2025-12-01,305.3243106501391,True,S1,Domestic Cash Home Buyers,S1 - Domestic Cash Home Buyers,USA,New York,Individual,Personal Use,No
70283,7,Apartment,34,1487.05,Sold,C0069,479080.93,2025-12-01,322.16867623818973,True,S2,Domestic Investors,S2 - Domestic Investors,USA,California,Individual,Investment,No
70313,7,Apartment,38,1755.26,Available,,492244.23,2025-12-01,280.43949614302153,False,,,,,,,,
70332,7,Apartment,39,1298.32,Sold,C0684,349589.05,2025-12-01,269.26262400640826,True,S1,Domestic Cash Home Buyers,S1 - Domestic Cash Home Buyers,USA,California,Individual,Personal Use,No
70363,7,Apartment,42,702.08,Sold,C1684,208194.97,2025-12-01,296.54023757976296,True,S2,Domestic Investors,S2 - Domestic Investors,USA,Colorado,Individual,Investment,No
70371,7,Apartment,43,498.61,Sold,C0219,173233.18,2025-12-01,347.4322215759812,True,S1,Domestic Cash Home Buyers,S1 - Domestic Cash Home Buyers,USA,California,Individual,Personal Use,No
70401,7,Apartment,47,1033.08,Sold,C1102,312842.27,2025-12-01,302.8248247957564,True,S3,International Buyers,S3 - International Buyers,Germany,Berlin,Corporate,Personal Use,No
70435,7,Office,51,648.27,Sold,C0596,160146.36,2025-12-01,247.03651256420935,True,S1,Domestic Cash Home Buyers,S1 - Domestic Cash Home Buyers,USA,Nevada,Individual,Personal Use,No
70472,7,Apartment,55,601.23,Sold,C1580,153831.9,2025-12-01,255.86198293498327,True,S2,Domestic Investors,S2 - Domestic Investors,USA,Georgia,Individual,Investment,Yes
70502,7,Apartment,58,1629.83,Sold,C0128,535798.14,2025-12-01,328.7448016050754,True,S2,Domestic Investors,S2 - Domestic Investors,USA,Nevada,Corporate,Investment,Yes
80001,8,Apartment,1,1109.29,Sold,C1087,313855.45,2025-12-01,282.93363322485555,True,S1,Domestic Cash Home Buyers,S1 - Domestic Cash Home Buyers,USA,Colorado,Individual,Personal Use,No
80006,8,Apartment,1,1109.29,Sold,C0710,343480.35,2025-12-01,309.6398146562215,True,S4,Domestic Financed Home Buyers,S4 - Domestic Financed Home Buyers,USA,Oregon,Individual,Personal Use,Yes
80008,8,Apartment,1,1109.29,Sold,C0902,359701.01,2025-12-01,324.26237503267856,True,S3,International Buyers,S3 - International Buyers,UK,Northern Ireland,Corporate,Personal Use,Yes
80064,8,Apartment,6,1370.17,Sold,C1392,392405.21,2025-12-01,286.39162293729976,True,S4,Domestic Financed Home Buyers,S4 - Domestic Financed Home Buyers,USA,Colorado,Individual,Personal Use,Yes
80066,8,Apartment,7,1352.74,Sold,C0830,450542.24,2025-12-01,333.0590061652646,True,S2,Domestic Investors,S2 - Domestic Investors,USA,Oregon,Individual,Investment,No
80077,8,Apartment,9,1869.81,Sold,C1022,623455.64,2025-12-01,333.4326161481648,True,S1,Domestic Cash Home Buyers,S1 - Domestic Cash Home Buyers,USA,Colorado,Individual,Personal Use,No
80086,8,Apartment,9,1869.81,Sold,C1519,630466.93,2025-12-01,337.1823500783502,True,S1,Domestic Cash Home Buyers,S1 - Domestic Cash Home Buyers,USA,California,Individual,Personal Use,No
80121,8,Apartment,14,685.93,Sold,C0539,211248.28,2025-12-01,307.9735249952619,True,S2,Domestic Investors,S2 - Domestic Investors,USA,California,Individual,Investment,Yes
80128,8,Apartment,15,534.85,Available,,157988.27,2025-12-01,295.3879966345704,False,,,,,,,,
80140,8,Office,17,1109.27,Available,,330111.23,2025-12-01,297.59321896382306,False,,,,,,,,
80290,8,Office,34,1684.75,Sold,C1308,599958.23,2025-12-01,356.11113221546225,True,S2,Domestic Investors,S2 - Domestic Investors,USA,California,Individual,Investment,No
80301,8,Apartment,34,1684.75,Available,,460742.05,2025-12-01,273.4779937676213,False,,,,,,,,
80341,8,Apartment,38,1565.91,Available,,448751.85,2025-12-01,286.5757610590647,False,,,,,,,,
80344,8,Apartment,39,1290.89,Sold,C0970,344279.2,2025-12-01,266.6990990711834,True,S3,International Buyers,S3 - International Buyers,Denmark,North Denmark,Individual,Personal Use,Yes
80419,8,Apartment,48,480.99,Sold,C1434,122725.68,2025-12-01,255.15224848749452,True,S2,Domestic Investors,S2 - Domestic Investors,USA,California,Corporate,Investment,No
80427,8,Apartment,49,1081.0,Sold,C0971,300111.63,2025-12-01,277.6240795559667,True,S2,Domestic Investors,S2 - Domestic Investors,USA,Colorado,Individual,Investment,Yes
80475,8,Apartment,55,1300.05,Available,,360107.58,2025-12-01,276.99517710857276,False,,,,,,,,
90100,9,Apartment,16,924.6,Sold,C0153,301111.41,2025-12-01,325.6666774821544,True,S1,Domestic Cash Home Buyers,S1 - Domestic Cash Home Buyers,USA,California,Individual,Personal Use,No
90103,9,Apartment,16,924.6,Sold,C1930,279569.54,2025-12-01,302.3680943110534,True,S2,Domestic Investors,S2 - Domestic Investors,USA,Colorado,Individual,Investment,No
90105,9,Apartment,16,924.6,Available,,290945.79,2025-12-01,314.6720635950681,False,,,,,,,,
90107,9,Apartment,17,1481.32,Sold,C1794,448326.14,2025-12-01,302.6531336915724,True,S1,Domestic Cash Home Buyers,S1 - Domestic Cash Home Buyers,USA,Colorado,Individual,Personal Use,No
90138,9,Apartment,21,1261.65,Sold,C0847,322402.24,2025-12-01,255.54015772995677,True,S4,Domestic Financed Home Buyers,S4 - Domestic Financed Home Buyers,USA,Utah,Individual,Personal Use,Yes
90175,9,Apartment,26,1038.39,Sold,C1786,274444.3,2025-12-01,264.297903485203,True,S1,Domestic Cash Home Buyers,S1 - Domestic Cash Home Buyers,USA,California,Individual,Personal Use,No
90302,9,Office,37,731.44,Sold,C1505,232892.02,2025-12-01,318.40208356119433,True,S1,Domestic Cash Home Buyers,S1 - Domestic Cash Home Buyers,USA,Virginia,Individual,Personal Use,No
90319,9,Apartment,38,1260.31,Available,,369333.99,2025-12-01,293.0501146543311,False,,,,,,,,
90336,9,Apartment,40,1090.32,Sold,C0598,335497.43,2025-12-01,307.7054717880989,True,S2,Domestic Investors,S2 - Domestic Investors,USA,Colorado,Individual,Investment,No
90362,9,Apartment,43,1908.91,Available,,475625.61,2025-12-01,249.16083524105377,False,,,,,,,,
90382,9,Apartment,45,786.13,Sold,C1548,249761.11,2025-12-01,317.70967906071513,True,S4,Domestic Financed Home Buyers,S4 - Domestic Financed Home Buyers,USA,California,Corporate,Personal Use,Yes
90389,9,Office,46,662.32,Available,,218823.87,2025-12-01,330.38994745742235,False,,,,,,,,
90407,9,Apartment,52,1126.02,Sold,C1947,341208.08,2025-12-01,303.02133177030606,True,S1,Domestic Cash Home Buyers,S1 - Domestic Cash Home Buyers,USA,Nevada,Individual,Personal Use,No
90418,9,Apartment,53,599.72,Sold,C1652,168105.15,2025-12-01,280.3060594944307,True,S2,Domestic Investors,S2 - Domestic Investors,USA,Nevada,Individual,Investment,Yes
90432,9,Apartment,55,1182.51,Available,,329392.09,2025-12-01,278.55332301629585,False,,,,,,,,
90503,9,Apartment,58,838.34,Available,,289916.64,2025-12-01,345.8222678149677,False,,,,,,,,
